first_name,last_name,address,date_of_birth
WTGUSEDFHL,OLZETLPOUZ,LPQ CNZCB SYDNEY NSW 2000 AUSTRALIA,02-11-1988
OWMDC,DYDZCFAZOY,NIFSL D HOBART TAS 7000 AUSTRALIA,14-07-1958
MTIG,TELN,NTPH ZIBRTLAOF ADELAIDE SA 5000 AUSTRALIA,02-09-1979
E,GD,KHQ ITRCBTGKOM CANBERRA ACT 2600 AUSTRALIA,04-11-1979
BCUKVNM,DAIIV,GPAE PAEHOHMIP CANBERRA ACT 2600 AUSTRALIA,14-05-2009
YO,N,ORKNB QTRNIPE CANBERRA ACT 2600 AUSTRALIA,14-03-2007
LDDLXNB,YQL,BGGCTGXB NN MELBOURNE 3000 AUSTRALIA,19-03-1997
RZUZVEGO,ICDN,RGIE CFKSZFY SYDNEY NSW 2000 AUSTRALIA,15-06-1999
W,CRUTO,PJWSRY BD CANBERRA ACT 2600 AUSTRALIA,19-11-1978
LRQIFOBL,RYKDDDK,AY RY HOBART TAS 7000 AUSTRALIA,12-08-1970
WQYL,NWUFWV,IOZRSNL SEWEBLA ADELAIDE SA 5000 AUSTRALIA,20-04-1986
EHHOVTDWAC,VVACYT,HLFLTAGKZ EMKYTVQ DARWIN NT 0800 AUSTRALIA,10-02-2006
JYEK,LDRYH,YRVDU YER MELBOURNE 3000 AUSTRALIA,08-10-1972
GDLOJ,XRWHW,DJN SYZYKRZF HOBART TAS 7000 AUSTRALIA,03-02-1953
WEJDCZVWG,EQDMDTB,FIGUFMO FKUVHW BRISBANE QLD 4001 AUSTRALIA,23-10-1951
YYDX,HWJOA,LENNZJA EYYXRLA PERTH WA 6000 AUSTRALIA,27-02-2008
ASGJHKC,FDB,FGSGGZEI FJDGGT MELBOURNE 3000 AUSTRALIA,05-07-1986
SDJBICMKPW,LCR,M GHUNUF BRISBANE QLD 4001 AUSTRALIA,15-08-1991
PSTCKKY,PWJZ,QEWRGKGP CEH DARWIN NT 0800 AUSTRALIA,12-10-2003
RCFRKLE,PI,YUDDLY BATMRXFOU ADELAIDE SA 5000 AUSTRALIA,20-07-1979
NZDM,YOSZEG,ECKRMBH LFRMGZ CANBERRA ACT 2600 AUSTRALIA,17-02-1962
P,VHUYST,NSE PPP MELBOURNE 3000 AUSTRALIA,21-11-1991
NYGZ,TVKAKPP,EXIY NQMYQPKQL ADELAIDE SA 5000 AUSTRALIA,04-02-2017
KCFS,OVSF,PCITLIC LNV ADELAIDE SA 5000 AUSTRALIA,23-11-2008
ECPNNK,ZYPNW,ECHFFDIKSB CUQZHFWVOC MELBOURNE 3000 AUSTRALIA,26-03-1962
M,DUQYSA,P HCHJFOB BRISBANE QLD 4001 AUSTRALIA,19-06-2009
G,SBGFZ,EXV GJBCQREE MELBOURNE 3000 AUSTRALIA,02-07-2008
VPFYB,DBENHMZZKM,JBHJQSEYZ KUSQXCT MELBOURNE 3000 AUSTRALIA,28-04-2002
HZGXDFSPBU,MD,JS JBGIBHDKHV SYDNEY NSW 2000 AUSTRALIA,26-02-1994
ZSPSPH,FSVYMW,IJDGFHB GVNIMZZAJP PERTH WA 6000 AUSTRALIA,26-07-1982
X,T,HBEFXKRH EZ ADELAIDE SA 5000 AUSTRALIA,23-06-1957
QQXNAHLK,COHVPNBOIL,MJRK WFI SYDNEY NSW 2000 AUSTRALIA,11-06-1961
XXN,QZXW,EQQCH G PERTH WA 6000 AUSTRALIA,12-04-1978
HINSMKAF,AO,NEAINWS XOEJXQ HOBART TAS 7000 AUSTRALIA,02-09-1992
J,DRY,CTES PAMV DARWIN NT 0800 AUSTRALIA,15-02-2009
HJE,KSQLQSYWGS,BLGRDHDTWT WDZ PERTH WA 6000 AUSTRALIA,04-08-2009
SYV,UUQSUFGGZG,QREUN SLEOYNMD PERTH WA 6000 AUSTRALIA,06-09-1996
ZDLX,BWTARFLYC,I YWMF SYDNEY NSW 2000 AUSTRALIA,24-05-1974
LUUJWXDHZ,CKGAJYTF,EZTPYOIAXK SRDNMIQU BRISBANE QLD 4001 AUSTRALIA,11-01-1981
CMOKE,NJB,CJJOBRIWP S SYDNEY NSW 2000 AUSTRALIA,16-01-1955
PLTKZHP,QEFFI,YBCT FZTNJIVUL ADELAIDE SA 5000 AUSTRALIA,14-06-1980
C,E,SOS LBR MELBOURNE 3000 AUSTRALIA,06-01-1986
EDMQVD,KWBJB,HWL IU ADELAIDE SA 5000 AUSTRALIA,14-09-1965
EJTOGVT,SMSN,MRHFJUYCXM ZEXAZ DARWIN NT 0800 AUSTRALIA,01-10-2002
DMPUNRTIS,LBQZDJ,VASMIPISTG LMDEIOLDFD PERTH WA 6000 AUSTRALIA,22-09-1984
FSRGAJK,XPTMO,MLZQK BFIUY HOBART TAS 7000 AUSTRALIA,15-06-1993
LDJ,Y,KIH T MELBOURNE 3000 AUSTRALIA,23-10-2017
LH,BSFMVNC,USQBN OIYRL CANBERRA ACT 2600 AUSTRALIA,03-06-1961
LZJFGYWRBP,HHHWUQH,LPFFVBZ QBVOMQDBHN CANBERRA ACT 2600 AUSTRALIA,28-08-2014
JSCZWUO,JSVQCZQ,BDD Z CANBERRA ACT 2600 AUSTRALIA,02-06-2018
S,WM,NJMA ZLQULZ CANBERRA ACT 2600 AUSTRALIA,22-01-1985
Y,LXQZM,YQBARDLOZ LPTQALI CANBERRA ACT 2600 AUSTRALIA,05-01-1954
ZCGRY,ZLVXXC,FPHFXE NXRYPF DARWIN NT 0800 AUSTRALIA,25-09-1995
Z,TONCTPP,V X MELBOURNE 3000 AUSTRALIA,01-08-1988
J,VEDWKSXNH,CJA IOFOXOX MELBOURNE 3000 AUSTRALIA,07-06-1990
FKGTATBBZF,GGBSZZ,WLRLSHVX HSKSAMG SYDNEY NSW 2000 AUSTRALIA,17-10-2010
T,CAFFFYSUN,NRMTUPAUN GZGMMNSG HOBART TAS 7000 AUSTRALIA,21-02-1999
JJU,BYJEHAOOOS,QOQ ONJ DARWIN NT 0800 AUSTRALIA,04-11-1961
BLSQHSSKM,U,RAJHMOQGKT RQKXCW CANBERRA ACT 2600 AUSTRALIA,23-02-2014
IXFOFWWOFO,P,TPEPJ OEFJ PERTH WA 6000 AUSTRALIA,05-05-1972
ANLBCWF,FDVGGD,VRDH PXSLICG SYDNEY NSW 2000 AUSTRALIA,18-10-1954
TT,P,WEVSBVOA WC BRISBANE QLD 4001 AUSTRALIA,06-11-1970
W,MXUFLYS,AGACVHFZSL AXY HOBART TAS 7000 AUSTRALIA,22-07-1954
WRYESPU,UEQFPI,IXNL JAKQ PERTH WA 6000 AUSTRALIA,04-06-1972
GTDZ,TXFUSIMMU,LOVF JEFQONNPI BRISBANE QLD 4001 AUSTRALIA,11-02-1967
ZBEFFUQPKS,MGTO,EMQPANVU WN DARWIN NT 0800 AUSTRALIA,04-08-2012
JSHZIBA,BZDEASHOP,LPGXGL IWABTEN MELBOURNE 3000 AUSTRALIA,28-01-1999
PR,XWGVGXYX,YDSFHSV QEBACDI CANBERRA ACT 2600 AUSTRALIA,19-01-2008
UEDS,LFAUSBAXWU,VNETF LYOEDPM ADELAIDE SA 5000 AUSTRALIA,14-05-1954
S,TQYMSBEAO,A TCJ CANBERRA ACT 2600 AUSTRALIA,21-10-1987
IW,HQOWCUFXBV,MANEI BDF ADELAIDE SA 5000 AUSTRALIA,04-07-2014
I,MMKMSUIZK,L WZTLH SYDNEY NSW 2000 AUSTRALIA,15-07-2015
AMZ,FJWGEBUBRJ,UXHT AATXXYB CANBERRA ACT 2600 AUSTRALIA,10-02-2008
N,JIYDPIWP,XEF KXYPL DARWIN NT 0800 AUSTRALIA,11-07-1979
QAMJLBZ,TOSNFKGAIC,YKJXZGUNDR D ADELAIDE SA 5000 AUSTRALIA,25-07-1980
GBF,AXDZYQVWR,JL FEQB DARWIN NT 0800 AUSTRALIA,25-01-1952
RAGX,HLMDIBUEX,LSIKMXN GIOMFIIDEQ DARWIN NT 0800 AUSTRALIA,27-02-1998
Y,GB,VCOSKWZR GD SYDNEY NSW 2000 AUSTRALIA,22-07-1957
WAJCYRASX,U,VVWRVS QLCPCE ADELAIDE SA 5000 AUSTRALIA,19-05-1953
MXRYYFX,FXCX,PTJQQU JPLKHZESXG MELBOURNE 3000 AUSTRALIA,07-08-1961
LDIGWAITU,JSKGLTVUN,SYF IGYNF PERTH WA 6000 AUSTRALIA,10-09-1992
LHNE,WKZF,TSJRMDVYEH FR CANBERRA ACT 2600 AUSTRALIA,05-08-1968
HDBVLM,VLVHRGNPBL,EBAPZKMDC Y ADELAIDE SA 5000 AUSTRALIA,02-10-1991
JNAYYZIL,RKRQEW,GFOZXGRGPW EKAX CANBERRA ACT 2600 AUSTRALIA,20-07-1957
HIQJMYA,T,HU RMAO DARWIN NT 0800 AUSTRALIA,22-09-2001
LEYXM,GE,GIJTISUJHO LNCHKLDB SYDNEY NSW 2000 AUSTRALIA,16-07-1995
DJJVCBZ,O,RHEMDCHME P DARWIN NT 0800 AUSTRALIA,02-06-2017
JZEDW,DSGUYYQ,HGYD ZAPFK DARWIN NT 0800 AUSTRALIA,01-02-2007
LXEE,AGT,AVPBS HNS SYDNEY NSW 2000 AUSTRALIA,14-09-2018
YLZSLGQ,CLQSR,JXYGPHH QNUKM BRISBANE QLD 4001 AUSTRALIA,18-07-1971
NQTZNLQLG,HRX,FAOE CWK DARWIN NT 0800 AUSTRALIA,28-09-1962
LKXYXVX,XY,MZ SEN SYDNEY NSW 2000 AUSTRALIA,27-04-2001
ZOBXKTAIPL,YKDXE,USLCV WNMDTBKAF HOBART TAS 7000 AUSTRALIA,23-10-1983
O,VBD,NBRR DNMMTRILQD CANBERRA ACT 2600 AUSTRALIA,27-05-1991
VSDLTGMQLY,ZQHV,NRA Q MELBOURNE 3000 AUSTRALIA,09-10-1984
OCLG,NO,KUB LQXGQ ADELAIDE SA 5000 AUSTRALIA,04-07-1975
QZ,JEPLAILFII,OXBVLW FATD PERTH WA 6000 AUSTRALIA,08-08-1954
JPTLHY,U,KYOPVHQZSN BQTFZWJEVO ADELAIDE SA 5000 AUSTRALIA,16-11-2014
YYEYZIBW,JYZ,KUTBNCT CU MELBOURNE 3000 AUSTRALIA,11-10-1956
O,SMRXMYMDIB,LZXZR KIR DARWIN NT 0800 AUSTRALIA,08-02-2013
XEMYES,I,XH NOSWGYH MELBOURNE 3000 AUSTRALIA,23-09-1976
JXNWQWVA,FWUWWKGVOM,AQ EZ PERTH WA 6000 AUSTRALIA,08-11-2008
KN,DL,SMQTLF CWDB SYDNEY NSW 2000 AUSTRALIA,21-02-2007
UJ,YYISFQFMS,ENFTFFM GFCTK CANBERRA ACT 2600 AUSTRALIA,20-11-1981
XUDAPI,P,RXTXTAYXMW YNCHOVMKZ ADELAIDE SA 5000 AUSTRALIA,08-05-1969
FGBO,KUFQG,XDXTFFWQAA QYL MELBOURNE 3000 AUSTRALIA,04-03-2007
YQVETDVNFU,TECSHRDJPP,FSPNJXXL CJK DARWIN NT 0800 AUSTRALIA,04-09-2016
YVIGCB,VXLHGYFL,ROXI IP HOBART TAS 7000 AUSTRALIA,01-07-1966
VRPDVOGGO,YXXVLMHSNR,ZZMUOSUUD FNDB MELBOURNE 3000 AUSTRALIA,23-02-1984
AGLSTPWCMN,EBSBF,MZPHWKRZKM MLYDSCJQO HOBART TAS 7000 AUSTRALIA,21-07-1955
XPONR,USRMYDJ,XOBXSTYD YZQGPNT ADELAIDE SA 5000 AUSTRALIA,23-04-1994
J,ELEHIBFMJS,ZFGAAGIBEA SUXNTQRR SYDNEY NSW 2000 AUSTRALIA,11-04-2004
TXBFOJ,POYKK,OJGZZSCDDP CESZBUZ DARWIN NT 0800 AUSTRALIA,16-09-1999
LVPVBCAAB,KWXMURMKIR,DINN OENRJJKOPP PERTH WA 6000 AUSTRALIA,23-08-1985
MALQ,UOIBUGHNWA,LZKTBY GVTNJLKS DARWIN NT 0800 AUSTRALIA,20-04-1984
IDXKYOZHE,TSFLKTNVKD,IZWUDT XCUQIF BRISBANE QLD 4001 AUSTRALIA,14-09-2009
PGOWAV,IQN,GDPDEKVN ZSYWXYOO MELBOURNE 3000 AUSTRALIA,08-03-2000
DJIGU,VHIK,HKMLCIDFAT ZNHXGKHN BRISBANE QLD 4001 AUSTRALIA,24-11-1951
BURKWFB,LMIJJGC,S FICBWDVLPD CANBERRA ACT 2600 AUSTRALIA,27-10-2004
GNN,PNN,IL V BRISBANE QLD 4001 AUSTRALIA,14-08-1996
XGIIGRYDVN,LAETENCTJR,NAC ITPU ADELAIDE SA 5000 AUSTRALIA,21-07-1985
VXKWR,TGIMIJU,MZNLEB KWJYWHRMP HOBART TAS 7000 AUSTRALIA,20-02-1967
W,VXRTMXB,KXVSMLHX EWEVQUFUK BRISBANE QLD 4001 AUSTRALIA,02-02-1954
Y,RLTO,UFIDAKZIUS BPG SYDNEY NSW 2000 AUSTRALIA,25-11-1975
UFNMECSF,DO,CUM ESOHVEFE ADELAIDE SA 5000 AUSTRALIA,11-03-2003
XUGBFLH,BVKEBOECKI,QNBLIV RVTQSU SYDNEY NSW 2000 AUSTRALIA,13-04-1992
PCBHUMZWQW,U,S ZKYAZMTJXD BRISBANE QLD 4001 AUSTRALIA,25-08-1957
ICWVZSMWEM,YYYIHU,JB R ADELAIDE SA 5000 AUSTRALIA,02-10-1993
YN,O,WAALFZAYQ LWVCWD ADELAIDE SA 5000 AUSTRALIA,16-10-2003
ZBCZDBCCKY,FZVR,MQVOEZ XZC HOBART TAS 7000 AUSTRALIA,17-08-2004
CZG,PWRC,SRNQPQFS LXUANCCJXE MELBOURNE 3000 AUSTRALIA,14-07-2005
H,FI,AMEMSACR BNS PERTH WA 6000 AUSTRALIA,14-09-2015
OVAQSXMESL,CUCEWEHGCU,A KURZFYR BRISBANE QLD 4001 AUSTRALIA,22-10-1988
PI,NTWQWFTPIP,DORHISFF JLT ADELAIDE SA 5000 AUSTRALIA,20-08-2014
RXGXRLND,DK,XWJMZ C DARWIN NT 0800 AUSTRALIA,16-08-1982
TVVWQT,ADCT,RQU HUZFVFWD PERTH WA 6000 AUSTRALIA,19-07-1971
TLVW,D,L RUT PERTH WA 6000 AUSTRALIA,07-07-2002
VGSQ,UQH,RJSRB FLARWUJ BRISBANE QLD 4001 AUSTRALIA,26-02-1974
FIZES,WCFHOONLBL,BE UHWAXZPG HOBART TAS 7000 AUSTRALIA,19-11-1977
ADQMOSX,VPMP,CUMZTN UCOK BRISBANE QLD 4001 AUSTRALIA,14-04-1954
KHAZTWQQ,NWWPJ,XYJRM OOTP SYDNEY NSW 2000 AUSTRALIA,08-06-1973
DTQKJDX,EHN,ANOTZXMOVR HOJ SYDNEY NSW 2000 AUSTRALIA,10-04-1955
L,KC,DEIF DKQSQX MELBOURNE 3000 AUSTRALIA,13-02-2008
XDUG,XVJDBEHEQ,FOGOIK QLKM SYDNEY NSW 2000 AUSTRALIA,23-06-2005
VFHKCGRF,JNG,YXJEWUAGF QRH CANBERRA ACT 2600 AUSTRALIA,12-01-1963
SYUZTVSTH,WIRR,XMGT QASDANYIFO HOBART TAS 7000 AUSTRALIA,21-03-1983
LIUB,OXDPBXLXJK,QKS LD HOBART TAS 7000 AUSTRALIA,24-11-1990
OFVVZP,FJKHJ,QICALPQ W PERTH WA 6000 AUSTRALIA,09-05-2016
GBXH,ZWEA,AW RDOBFGFJD ADELAIDE SA 5000 AUSTRALIA,16-09-1977
NLEQCLR,IDNCTSF,HTMGFHTSRY NREV DARWIN NT 0800 AUSTRALIA,19-05-2007
LTV,OA,GQCMWSRMT DQIRG MELBOURNE 3000 AUSTRALIA,06-04-1963
WUXMD,FOFRZSPIN,SIEJ M ADELAIDE SA 5000 AUSTRALIA,14-10-1977
I,YQG,FHXY BKI HOBART TAS 7000 AUSTRALIA,18-01-2011
U,NLANLBHQ,HEFAN RQKXRPKZF DARWIN NT 0800 AUSTRALIA,09-11-1951
ZDXKV,ZVWTUCDLQ,P KI MELBOURNE 3000 AUSTRALIA,13-04-1999
VFECKC,PAJ,PKMUQMBCY VTMK PERTH WA 6000 AUSTRALIA,23-06-2003
LHF,EEVSJVO,OHZHEZZ OMHFTLRKSG PERTH WA 6000 AUSTRALIA,14-05-1960
Z,WGZESZC,E WMJPZN ADELAIDE SA 5000 AUSTRALIA,23-02-1989
HTE,IHPRVWTBFW,FV CIKNNSZ DARWIN NT 0800 AUSTRALIA,15-04-1965
NUETQYJNOV,M,DTGC VHDLK SYDNEY NSW 2000 AUSTRALIA,17-04-2016
XEXZZCPS,EN,N RSQFVPCH HOBART TAS 7000 AUSTRALIA,24-06-1959
YQVGQK,QIEMPYM,PPOM ZLMCN BRISBANE QLD 4001 AUSTRALIA,11-04-1964
NQCTPQYS,GD,LPRXW MKNVPDF ADELAIDE SA 5000 AUSTRALIA,13-06-1992
GTFT,IHLI,ZZWYIWRWRD OUR CANBERRA ACT 2600 AUSTRALIA,08-05-1966
XGY,BYG,CNADDB RHB SYDNEY NSW 2000 AUSTRALIA,28-03-1959
PHMMJ,EZYS,TB HGZOZR HOBART TAS 7000 AUSTRALIA,20-02-2000
CMLJMFEZZ,CSNI,AVFZHMJCN S ADELAIDE SA 5000 AUSTRALIA,27-04-1958
X,JSLWDM,VGXY NQT HOBART TAS 7000 AUSTRALIA,24-01-1958
RU,PYWY,QSZHZT DYZRYYR MELBOURNE 3000 AUSTRALIA,18-11-1972
N,UGHQFUVA,XJ TJCW ADELAIDE SA 5000 AUSTRALIA,21-07-1953
TZLRPGB,IQ,SYGUYBOT ZHUFRUXBN DARWIN NT 0800 AUSTRALIA,07-03-2009
PAIRNNVJBN,JDQDZN,MCJXTASBJ RUB MELBOURNE 3000 AUSTRALIA,14-01-1964
H,MU,GUBGJN FG BRISBANE QLD 4001 AUSTRALIA,02-10-1955
LY,I,YECNC IT SYDNEY NSW 2000 AUSTRALIA,25-04-1976
CMQOBX,PYPQMMNKF,YRBHMSE X BRISBANE QLD 4001 AUSTRALIA,22-07-1985
ECOLRN,JDF,WTUZLN V HOBART TAS 7000 AUSTRALIA,10-07-1983
FHLJRDGT,SBAPCFKR,HSYGKTFJM FQK ADELAIDE SA 5000 AUSTRALIA,03-04-1958
CYYV,FAG,XUWQUPLLL CFN ADELAIDE SA 5000 AUSTRALIA,25-09-1978
EO,XYBN,QZU SPFRRXBMM SYDNEY NSW 2000 AUSTRALIA,06-05-1951
BQTZRBYEEZ,JMGCASBI,RXUDE WFSA HOBART TAS 7000 AUSTRALIA,21-10-1978
TDGIOV,TRESQVQDHM,MGJXYZ FFDK DARWIN NT 0800 AUSTRALIA,23-10-1995
GH,GLYMOAL,MASDEM QRD HOBART TAS 7000 AUSTRALIA,24-11-1989
CPOMC,XHPRMMXQ,GYXYP CUDRMDJMLW ADELAIDE SA 5000 AUSTRALIA,15-03-1977
JMQTQOO,ZPGRTBTOTZ,ERXZBCS INUNKWUSAN DARWIN NT 0800 AUSTRALIA,29-01-1973
YMHNLEP,XV,VRWILUFD WQIKMNDKU MELBOURNE 3000 AUSTRALIA,07-10-1996
MMYCYGTR,XEAMWPQK,HTBVI A MELBOURNE 3000 AUSTRALIA,10-05-1988
PQPOZC,FENBSQZM,PBETFBPLLF USSHKJQVEO ADELAIDE SA 5000 AUSTRALIA,20-11-1983
HSUENXYDO,BJPCHIRTN,HP K MELBOURNE 3000 AUSTRALIA,29-11-1998
OAEHX,JDSVCBVBB,YJIB XFTAINX HOBART TAS 7000 AUSTRALIA,27-03-2015
HL,PPLSLI,NFV WVRV CANBERRA ACT 2600 AUSTRALIA,21-10-2001
MDRZUUSHKA,GQOHVL,DWEZOKSULG CHNR ADELAIDE SA 5000 AUSTRALIA,15-11-1977
GPDLQRGDOB,HOJB,DOVGAC PGWFPOGL ADELAIDE SA 5000 AUSTRALIA,03-03-2004
FI,QUZKE,X TNPERGJCZL ADELAIDE SA 5000 AUSTRALIA,17-01-1975
WRYDEG,FC,QSYNECFYWO XIDUPQ MELBOURNE 3000 AUSTRALIA,07-04-2006
N,AJE,QMMHYUKZNK JRRWSRNNI DARWIN NT 0800 AUSTRALIA,21-06-2010
APCK,CVRM,SVCCIIHZ DQ CANBERRA ACT 2600 AUSTRALIA,22-07-1974
HGWD,UZSWGAYJ,XTLKAN MGGEI ADELAIDE SA 5000 AUSTRALIA,03-10-1967
JHIYBHJVF,V,YREHX JMSHTW ADELAIDE SA 5000 AUSTRALIA,02-08-1956
EWRBHN,ZGDJMFTFFB,BEBADHBDB ORQHZG ADELAIDE SA 5000 AUSTRALIA,07-04-1963
OJ,YDIUSDAK,FNUTJWP L BRISBANE QLD 4001 AUSTRALIA,08-03-1982
GHXF,XVJPRYAMJ,MBB NUHSZI PERTH WA 6000 AUSTRALIA,29-04-1991
DNGYV,V,W JGYI HOBART TAS 7000 AUSTRALIA,12-05-1957
DMMQHEJMCF,TNVACL,KI CJYVO SYDNEY NSW 2000 AUSTRALIA,03-11-2015
DRLG,HEUVIEUMP,RHNNQ Z MELBOURNE 3000 AUSTRALIA,22-10-1981
MNIPLRQG,BSFWPZNTMT,RYFEMOY BQOTIW BRISBANE QLD 4001 AUSTRALIA,12-02-2011
ZGVRWABFDG,W,N XXSNDSUXS SYDNEY NSW 2000 AUSTRALIA,14-06-1973
BIPVK,GP,C AROHY MELBOURNE 3000 AUSTRALIA,18-10-1961
MW,KPYLQDYKL,TRPYWIQ IGDHKCFXWV SYDNEY NSW 2000 AUSTRALIA,04-01-2003
HOGTD,GXE,MZFU RSWJZVILM MELBOURNE 3000 AUSTRALIA,19-11-1977
ZXPVMLIN,EFJRCHEI,FCXJJEVKY IE CANBERRA ACT 2600 AUSTRALIA,25-08-1969
GC,CJPPI,CVI AKZUSGN PERTH WA 6000 AUSTRALIA,28-05-1980
GZXEJ,NVRJD,GX ABNFVHKXDR HOBART TAS 7000 AUSTRALIA,29-07-1982
GY,ALF,BQCDLN Y ADELAIDE SA 5000 AUSTRALIA,19-07-2010
NM,TCSP,MCLWKKX AZRZOIUJZ MELBOURNE 3000 AUSTRALIA,27-06-2009
QS,CFQW,XEWBBVLRK EMFDUNZW SYDNEY NSW 2000 AUSTRALIA,13-04-2011
PZRDET,L,DPGDOUZTTW OHVNIVBNSN SYDNEY NSW 2000 AUSTRALIA,18-06-1970
HVUCLN,TYPN,ALIKPI ODDNUVW PERTH WA 6000 AUSTRALIA,17-09-1966
GTHRUTQNF,CL,GEFAFQDD RZX HOBART TAS 7000 AUSTRALIA,04-01-1979
URS,JFGOYPMHV,CS BGBQZ SYDNEY NSW 2000 AUSTRALIA,22-06-1952
TCHJQ,JRVJO,QWBEXJCAP AMJ DARWIN NT 0800 AUSTRALIA,08-10-1956
AZUXO,SBSLJ,USACPT D PERTH WA 6000 AUSTRALIA,29-11-2016
VVQREEJFR,TZL,ISBH AOZMWC PERTH WA 6000 AUSTRALIA,26-10-1989
CJUFTIJWA,YDZY,SVOPAQJBE BWVIF ADELAIDE SA 5000 AUSTRALIA,18-09-1998
UZVJLEV,KCCTDBJ,VTJP ZVTLROHHFC PERTH WA 6000 AUSTRALIA,12-09-2006
VBAA,VEZGYPBFKO,VTLD WTGEYHF PERTH WA 6000 AUSTRALIA,18-06-1996
OAG,KODLNAZP,K WEJ DARWIN NT 0800 AUSTRALIA,19-04-1982
WTLJUPFFGQ,MWTQTI,QPWRCQGIAT O SYDNEY NSW 2000 AUSTRALIA,19-04-1958
HAKQCPBL,NJKCGKMK,D FXRBW BRISBANE QLD 4001 AUSTRALIA,01-05-1997
OWWDKE,CUR,VR AUS BRISBANE QLD 4001 AUSTRALIA,22-04-1977
ZPEIIJTNZB,VSZ,NJARKJDAJX MIBWWI MELBOURNE 3000 AUSTRALIA,06-09-1952
DTEG,IBVHM,PRMOMHZW SMEYMG SYDNEY NSW 2000 AUSTRALIA,21-11-1996
INY,ORQ,PKDM WRXQQWRZB MELBOURNE 3000 AUSTRALIA,10-02-1951
WTXVIW,TWMT,ZAVRDWFQLD N DARWIN NT 0800 AUSTRALIA,01-05-1983
EDG,LWRAWRQ,O GXFWGQKTH MELBOURNE 3000 AUSTRALIA,14-07-2014
LOTZLB,F,UROGEOFQZU KEYNC SYDNEY NSW 2000 AUSTRALIA,17-05-1994
EZ,WSMJNIXVWT,NIUE HMHMNVB SYDNEY NSW 2000 AUSTRALIA,12-09-1979
KUNPMCGEI,SHE,GJKJJSES BD ADELAIDE SA 5000 AUSTRALIA,27-01-1961
TK,IEIWWS,GELPDO H HOBART TAS 7000 AUSTRALIA,23-08-1994
JR,VE,M XBWW SYDNEY NSW 2000 AUSTRALIA,29-11-1966
RKNHWRF,CRZ,WGXS UGXWLWO PERTH WA 6000 AUSTRALIA,24-01-1978
YKIPBA,SICZEOT,HS XIDE HOBART TAS 7000 AUSTRALIA,24-02-1970
GQGQ,TBX,DQLE S MELBOURNE 3000 AUSTRALIA,24-05-2003
BTKIOVGNUE,CJUTBD,ZSIHYNRHP BUAUMJQTTK MELBOURNE 3000 AUSTRALIA,25-11-2013
UYYIUXBS,TKDRLHXGBY,CDUFTU EEHOAXHB DARWIN NT 0800 AUSTRALIA,06-01-1960
KJZDNOVB,BAIVDQODH,TK WKX MELBOURNE 3000 AUSTRALIA,26-09-1975
NJK,KE,QLLL HCJPPOON MELBOURNE 3000 AUSTRALIA,24-01-1973
RFPPVCYEP,Q,RBNOKEMW VWXX CANBERRA ACT 2600 AUSTRALIA,22-07-1980
MDA,BKQXTP,CO MLEEFI CANBERRA ACT 2600 AUSTRALIA,17-04-1992
WBNZGH,AT,CNK WGOASSJJ HOBART TAS 7000 AUSTRALIA,06-02-1973
LTCIDZ,WUV,F LHSD ADELAIDE SA 5000 AUSTRALIA,22-02-1957
NTFXTSASDH,OVTNUSQ,YYH FQSUIBQH CANBERRA ACT 2600 AUSTRALIA,14-01-1995
YKEO,JOUEAFMIE,YQXEJ MLIFO DARWIN NT 0800 AUSTRALIA,07-05-2007
FHWLAWIV,KDS,XJSXL AFDONGO DARWIN NT 0800 AUSTRALIA,18-02-1990
ATQYQB,FVRY,FPUXY XNHNCHBJX PERTH WA 6000 AUSTRALIA,12-02-2007
ILK,QTSCMUCFB,T OKQVBGSU PERTH WA 6000 AUSTRALIA,25-07-1981
KZJYXHE,U,I AING BRISBANE QLD 4001 AUSTRALIA,04-07-1955
R,Y,QMHCQVS TE ADELAIDE SA 5000 AUSTRALIA,12-07-1990
ILXO,JPTTPB,G ATJQVNE HOBART TAS 7000 AUSTRALIA,13-08-2015
KCNWDDOB,ILEGNXGWS,MX RLEWEITBH MELBOURNE 3000 AUSTRALIA,27-05-2008
HPGSXKSA,GCTXITYR,OTEHE XIMCFXOG ADELAIDE SA 5000 AUSTRALIA,12-10-1956
EFIACP,RIJYYTZ,XCFOJOUY TBC BRISBANE QLD 4001 AUSTRALIA,01-11-1960
WAYGVKBWFW,TF,XHFTNBIBD JTQZVDBCLK HOBART TAS 7000 AUSTRALIA,10-03-2003
OBFUD,J,ZPYTO ZXDQKBXJC DARWIN NT 0800 AUSTRALIA,15-06-1995
QZV,XYQEBS,MKLOTDZTFD TV SYDNEY NSW 2000 AUSTRALIA,04-04-1988
XUTWBQGNWL,LHXTTWNC,PNMAJCJOHM CLR DARWIN NT 0800 AUSTRALIA,15-04-1968
IDBDQWEK,OFORLLVPRE,QNNHIPJBJ FCSVZYM PERTH WA 6000 AUSTRALIA,29-09-1998
YMFZKIJRF,KQT,FZQGOJTM WBRFFQVUI SYDNEY NSW 2000 AUSTRALIA,09-05-1997
CWRRCHDUM,BQKIRDHV,YUWHFWSICS WFAJWXG HOBART TAS 7000 AUSTRALIA,28-10-1973
OQDGJGFS,DXVQHSMYZG,CLGHC NNJURFBO HOBART TAS 7000 AUSTRALIA,07-04-1993
